000294103;00;33;001;0000000,00;025;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000294103;00;33;001;0000000,00;050;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000301303;00;20;001;0000003,60;010;0000036,00;002,40;0000046,85;BB A VISTA - ATTESA ;
000301303;00;20;001;0000003,56;025;0000089,00;002,40;0000111,51;BB A VISTA - ATTESA ;
000301303;00;20;001;0000003,50;050;0000175,00;002,40;0000216,43;BB A VISTA - ATTESA ;
000307603;00;20;001;0000003,60;010;0000036,00;002,40;0000046,85;BB A VISTA - ATTESA ;
000307603;00;20;001;0000003,56;025;0000089,00;002,40;0000111,51;BB A VISTA - ATTESA ;
000307603;00;20;001;0000003,50;050;0000175,00;002,40;0000216,43;BB A VISTA - ATTESA ;
000325403;00;20;001;0000004,80;010;0000048,00;002,40;0000061,49;RB 30 GG DF FM      ;
000325403;00;20;001;0000004,48;025;0000112,00;002,40;0000139,57;RB 30 GG DF FM      ;
000325403;00;20;001;0000004,06;050;0000203,00;002,40;0000250,59;RB 30 GG DF FM      ;
000325403;00;63;001;0000000,00;000;0000000,67;000,00;0000000,82;                    ;
000325403;00;63;001;0000000,00;000;0000009,30;000,00;0000011,35;                    ;
000325403;00;63;001;0000000,00;000;0000019,63;000,00;0000023,95;                    ;
000325403;00;76;001;0000000,00;000;0000001,29;001,00;0000002,79;CONTRASSEGNO        ;
000327403;00;20;001;0000005,20;010;0000052,00;002,40;0000066,37;CONTRASSEGNO        ;
000327403;00;20;001;0000004,80;025;0000120,00;002,40;0000149,33;CONTRASSEGNO        ;
000327403;00;20;001;0000004,34;050;0000217,00;002,40;0000267,67;CONTRASSEGNO        ;
000328003;00;20;001;0000005,20;010;0000052,00;002,40;0000066,37;BB A VISTA - ATTESA ;
000328003;00;20;001;0000004,80;025;0000120,00;002,40;0000149,33;BB A VISTA - ATTESA ;
000328003;00;20;001;0000004,34;050;0000217,00;002,40;0000267,67;BB A VISTA - ATTESA ;
000328903;00;20;001;0000004,90;010;0000049,00;002,40;0000062,71;CONTRASSEGNO        ;
000328903;00;20;001;0000004,56;025;0000114,00;002,40;0000142,01;CONTRASSEGNO        ;
000328903;00;20;001;0000004,12;050;0000206,00;002,40;0000254,25;CONTRASSEGNO        ;
000333103;00;20;001;0000004,90;010;0000049,00;002,40;0000062,71;CONTRASSEGNO        ;
000333103;00;20;001;0000004,56;025;0000114,00;002,40;0000142,01;CONTRASSEGNO        ;
000333103;00;20;001;0000004,12;050;0000206,00;002,40;0000254,25;CONTRASSEGNO        ;
000335403;00;20;001;0000005,20;010;0000052,00;002,40;0000066,37;CONTRASSEGNO        ;
000335403;00;20;001;0000004,80;025;0000120,00;002,40;0000149,33;CONTRASSEGNO        ;
000335403;00;20;001;0000004,34;050;0000217,00;002,40;0000267,67;CONTRASSEGNO        ;
000339303;00;20;001;0000004,90;010;0000049,00;002,40;0000062,71;BB A VISTA - ATTESA ;
000339303;00;20;001;0000004,56;025;0000114,00;002,40;0000142,01;BB A VISTA - ATTESA ;
000339303;00;20;001;0000004,12;050;0000206,00;002,40;0000254,25;BB A VISTA - ATTESA ;
000339303;00;32;001;0000000,00;010;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000339303;00;32;001;0000000,00;025;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000339303;00;32;001;0000000,00;050;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000347903;00;20;001;0000003,60;010;0000036,00;002,40;0000046,85;CONTRASSEGNO        ;
000347903;00;20;001;0000003,56;025;0000089,00;002,40;0000111,51;CONTRASSEGNO        ;
000347903;00;20;001;0000003,50;050;0000175,00;002,40;0000216,43;CONTRASSEGNO        ;
000347903;00;30;001;0000007,35;010;0000073,50;002,40;0000092,60;CONTRASSEGNO        ;
000347903;00;30;001;0000007,26;025;0000181,50;002,40;0000224,36;CONTRASSEGNO        ;
000347903;00;30;001;0000007,13;050;0000356,50;002,40;0000437,86;CONTRASSEGNO        ;
000347903;00;31;001;0000008,50;010;0000085,00;002,40;0000106,63;CONTRASSEGNO        ;
000347903;00;31;001;0000008,40;025;0000210,00;002,40;0000259,13;CONTRASSEGNO        ;
000347903;00;31;001;0000008,20;050;0000410,00;002,40;0000503,13;CONTRASSEGNO        ;
000347903;00;33;001;0000010,30;010;0000103,00;002,40;0000128,59;CONTRASSEGNO        ;
000347903;00;33;001;0000009,90;025;0000247,50;002,40;0000304,88;CONTRASSEGNO        ;
000347903;00;33;001;0000009,50;050;0000475,00;002,40;0000582,43;CONTRASSEGNO        ;
000355703;00;20;001;0000003,30;010;0000033,00;002,40;0000043,19;BB 30 GG DF         ;
000355703;00;20;001;0000003,20;025;0000080,00;002,40;0000100,53;BB 30 GG DF         ;
000355703;00;20;001;0000003,16;050;0000158,00;002,40;0000195,69;BB 30 GG DF         ;
000355703;00;30;001;0000008,25;010;0000082,50;002,40;0000103,58;BB 30 GG DF         ;
000355703;00;30;001;0000008,20;025;0000205,00;002,40;0000253,03;BB 30 GG DF         ;
000355703;00;30;001;0000007,90;050;0000395,00;002,40;0000484,83;BB 30 GG DF         ;
000358003;00;20;001;0000004,80;010;0000048,00;002,40;0000061,49;CONTRASSEGNO        ;
000358003;00;20;001;0000004,44;025;0000111,00;002,40;0000138,35;CONTRASSEGNO        ;
000358003;00;20;001;0000004,02;050;0000201,00;002,40;0000248,15;CONTRASSEGNO        ;
000360303;00;20;001;0000004,80;010;0000048,00;002,40;0000061,49;BB A VISTA - ATTESA ;
000360303;00;20;001;0000004,48;025;0000112,00;002,40;0000139,57;BB A VISTA - ATTESA ;
000360303;00;20;001;0000004,06;050;0000203,00;002,40;0000250,59;BB A VISTA - ATTESA ;
000360303;00;21;001;0000007,00;010;0000070,00;002,40;0000088,33;BB A VISTA - ATTESA ;
000360303;00;21;001;0000005,92;050;0000296,00;002,40;0000364,05;BB A VISTA - ATTESA ;
000362403;00;20;001;0000004,80;010;0000048,00;002,40;0000061,49;CONTRASSEGNO        ;
000362403;00;20;001;0000004,48;025;0000112,00;002,40;0000139,57;CONTRASSEGNO        ;
000362403;00;20;001;0000004,06;050;0000203,00;002,40;0000250,59;CONTRASSEGNO        ;
000362403;00;31;001;0000008,75;010;0000087,50;002,40;0000109,68;CONTRASSEGNO        ;
000362403;00;31;001;0000008,55;025;0000213,75;002,40;0000263,70;CONTRASSEGNO        ;
000362403;00;31;001;0000008,35;050;0000417,50;002,40;0000512,28;CONTRASSEGNO        ;
000636203;01;20;001;0000004,80;010;0000048,00;002,40;0000061,49;CONTRASSEGNO        ;
000636203;01;20;001;0000004,48;025;0000112,00;002,40;0000139,57;CONTRASSEGNO        ;
000636203;01;20;001;0000004,06;050;0000203,00;002,40;0000250,59;CONTRASSEGNO        ;
000636203;01;31;001;0000008,75;010;0000087,50;002,40;0000109,68;CONTRASSEGNO        ;
000636203;01;31;001;0000008,55;025;0000213,75;002,40;0000263,70;CONTRASSEGNO        ;
000636203;01;31;001;0000008,35;050;0000417,50;002,40;0000512,28;CONTRASSEGNO        ;
000372203;00;30;001;0000008,45;010;0000084,50;002,40;0000106,02;CONTRASSEGNO        ;
000372203;00;30;001;0000008,40;025;0000210,00;002,40;0000259,13;CONTRASSEGNO        ;
000372203;00;30;001;0000008,10;050;0000405,00;002,40;0000497,03;CONTRASSEGNO        ;
000383003;00;20;001;0000005,00;010;0000050,00;002,40;0000063,93;BB A VISTA - ATTESA ;
000383003;00;20;001;0000004,68;025;0000117,00;002,40;0000145,67;BB A VISTA - ATTESA ;
000383003;00;20;001;0000004,22;050;0000211,00;002,40;0000260,35;BB A VISTA - ATTESA ;
000383903;00;20;001;0000005,00;010;0000050,00;002,40;0000063,93;CONTRASSEGNO        ;
000383903;00;20;001;0000004,68;025;0000117,00;002,40;0000145,67;CONTRASSEGNO        ;
000383903;00;20;001;0000004,22;050;0000211,00;002,40;0000260,35;CONTRASSEGNO        ;
000383903;00;21;001;0000007,00;010;0000070,00;002,40;0000088,33;CONTRASSEGNO        ;
000383903;00;21;001;0000005,86;050;0000293,00;002,40;0000360,39;CONTRASSEGNO        ;
000383903;00;32;001;0000000,00;010;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000383903;00;32;001;0000000,00;025;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000383903;00;32;001;0000000,00;050;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000390603;00;20;001;0000005,00;010;0000050,00;002,40;0000063,93;BB 60 GG DF FM      ;
000390603;00;20;001;0000004,68;025;0000117,00;002,40;0000145,67;BB 60 GG DF FM      ;
000390603;00;20;001;0000004,22;050;0000211,00;002,40;0000260,35;BB 60 GG DF FM      ;
000590403;01;20;001;0000005,00;010;0000050,00;002,40;0000063,93;BB 60 GG DF FM      ;
000590403;01;20;001;0000004,68;025;0000117,00;002,40;0000145,67;BB 60 GG DF FM      ;
000590403;01;20;001;0000004,22;050;0000211,00;002,40;0000260,35;BB 60 GG DF FM      ;
000399803;02;20;001;0000005,00;010;0000050,00;002,40;0000063,93;BB 60 GG DF FM      ;
000399803;02;20;001;0000004,68;025;0000117,00;002,40;0000145,67;BB 60 GG DF FM      ;
000399803;02;20;001;0000004,22;050;0000211,00;002,40;0000260,35;BB 60 GG DF FM      ;
000475303;03;20;001;0000005,00;010;0000050,00;002,40;0000063,93;BB 60 GG DF FM      ;
000475303;03;20;001;0000004,68;025;0000117,00;002,40;0000145,67;BB 60 GG DF FM      ;
000475303;03;20;001;0000004,22;050;0000211,00;002,40;0000260,35;BB 60 GG DF FM      ;
000392103;00;20;001;0000004,80;010;0000048,00;002,40;0000061,49;CONTRASSEGNO        ;
000392103;00;20;001;0000004,48;025;0000112,00;002,40;0000139,57;CONTRASSEGNO        ;
000392103;00;20;001;0000004,06;050;0000203,00;002,40;0000250,59;CONTRASSEGNO        ;
000392103;00;30;001;0000007,35;010;0000073,50;002,40;0000092,60;CONTRASSEGNO        ;
000392103;00;30;001;0000007,26;025;0000181,50;002,40;0000224,36;CONTRASSEGNO        ;
000392103;00;30;001;0000007,13;050;0000356,50;002,40;0000437,86;CONTRASSEGNO        ;
000393403;00;20;001;0000004,80;010;0000048,00;002,40;0000061,49;BB A VISTA - ATTESA ;
000393403;00;20;001;0000004,44;025;0000111,00;002,40;0000138,35;BB A VISTA - ATTESA ;
000393403;00;20;001;0000004,02;050;0000201,00;002,40;0000248,15;BB A VISTA - ATTESA ;
000396603;00;23;001;0000002,70;050;0000135,00;002,40;0000167,63;CONTRASSEGNO        ;
000396603;00;33;001;0000000,00;010;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000396603;00;33;001;0000000,00;025;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000396603;00;33;001;0000000,00;050;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000399503;00;31;001;0000009,15;010;0000091,50;002,40;0000114,56;CONTRASSEGNO        ;
000399503;00;31;001;0000009,00;025;0000225,00;002,40;0000277,43;CONTRASSEGNO        ;
000399503;00;31;001;0000008,80;050;0000440,00;002,40;0000539,73;CONTRASSEGNO        ;
000399503;00;32;001;0000009,40;010;0000094,00;002,40;0000117,61;CONTRASSEGNO        ;
000399503;00;32;001;0000009,10;025;0000227,50;002,40;0000280,48;CONTRASSEGNO        ;
000399503;00;32;001;0000008,70;050;0000435,00;002,40;0000533,63;CONTRASSEGNO        ;
